DATE,IBOV.index,MERVAL.index,IPSA.index,MEXBOL.index,IGBvl.index,IBVCI.index,KOSPI.index,NKY.index,HSI.index,DJI.index,SPX.index,NDX.index,UKX.index,DAX.index,CAC.index
3/26/2008,61415.28,2179.07,2755.63,29172.21,17853.71,37640.72,1645.69,13189.36,22617.01,12582.18,1367.68,1794.46,5966.9,6765.25,4941.45
3/27/2008,60761.68,2129.84,2740.29,28899.97,17255.58,37489.02,1655.3,13389.9,22664.22,12266.39,1330.63,1745.27,5893.6,6847.51,4873.57
3/28/2008,60452.12,2100.6,2709.82,29224.44,17544.44,37365.59,1674.93,13293.22,23285.95,12258.9,1331.34,1733.27,5932.2,6733.72,4869.79
3/31/2008,60968.07,2144.48,2774.98,29361.32,17513.84,37060.93,1679.67,13450.23,22849.2,12213.8,1326.75,1743.7,5888.5,6767.28,4978.06
4/1/2008,62774.85,2134.14,2848.29,29528.79,17575.34,37132.85,1676.24,13250.43,23137.46,12254.99,1333.7,1753.57,5999.5,6743.54,4973.64
4/2/2008,63364.36,2149.91,2847.68,29962.88,17463.95,36721.49,1701.83,13111.89,23872.43,12040.39,1304.34,1712.5,6087.4,6967.84,4776.86
4/3/2008,64175.05,2117.1,2843.61,30228.08,17776.72,36059.66,1703.99,12945.3,24264.63,11893.69,1293.37,1707.5,6076.5,6973.67,4816.43
4/4/2008,64445.97,2056.96,2835.95,30424.76,18064.87,33701.67,1702.25,13323.73,24578.76,11740.15,1273.37,1673.03,5965.7,6962.28,4723.8
4/7/2008,64175.58,2081.67,2840.61,30130.47,17957.69,34250.6,1742.19,12917.51,24311.69,12156.81,1320.65,1740.95,5884.3,6832.43,4709.65
4/8/2008,64539.54,2014.06,2838.45,28918.52,17877.81,34121.47,1763.63,12990.58,23984.57,12110.24,1308.77,1735.18,5818.6,6967.55,4682.7
4/9/2008,63476.92,2068.22,2842.93,29526.7,17350.6,34574.62,1766.49,13146.13,24187.1,12145.74,1315.48,1750.4,5767.7,7002.29,4840.71
4/10/2008,63527.11,2079.79,2885.9,29261.11,17606.93,34574.62,1773.56,13398.3,24667.79,11951.09,1288.14,1713.83,5853.5,6899.68,4855.4
4/11/2008,62585.21,2083.66,2890.19,29277.35,17277.42,34451.61,1754.71,13476.45,23811.2,11972.25,1276.6,1687.19,5766.4,6904.85,4858.65
4/14/2008,62153.45,2089.71,2866.61,28717.04,16996.81,34967.43,1764.64,13696.55,23901.33,12392.66,1330.74,1761.05,5699.9,6806.29,4771.79
4/15/2008,62618.39,2103.72,2886.44,28612.75,16986.93,35477.46,1779.71,13547.82,23878.35,12099.66,1298.42,1715.59,5629.1,6882.56,4861.8
4/16/2008,64151.94,2136.08,2890.4,28207.29,16945.67,35141.71,1746.71,13579.16,24258.96,12361.32,1329.51,1751.99,5690.4,6985.97,4885.83
4/17/2008,64552.42,2152.62,2902.02,29466.17,17431.85,35269.51,1742.17,13540.87,24197.78,12548.64,1349.88,1814.4,5776.4,6997.85,4812.81
4/18/2008,64922.67,2152.03,2921.37,29283.4,17404.61,35229.54,1758.56,13863.47,24721.67,12532.6,1352.99,1824.54,5692.4,6862.52,4858.85
4/22/2008,65412.66,2146.28,2899.06,29703.09,17387.47,35218.78,1768.67,13894.37,24939.15,12422.86,1341.13,1817.28,5631.7,6748.13,4824.55
4/23/2008,64947.54,2158.73,2918.51,29048.51,17394.46,34475.03,1771.9,13849.99,25289.24,12302.46,1325.76,1777.89,5414.4,6689.95,4919.26
4/24/2008,64576.26,2149.9,2937.1,29515.55,17614.66,34430.64,1800.48,13766.86,25680.78,12216.4,1315.22,1767.57,5605.8,6545.04,4973.07
4/25/2008,65187.34,2135.46,2946.42,29071.34,17885.91,33290.78,1787.49,14049.26,25516.78,12262.89,1322.7,1781.93,5545.6,6683.71,4968.82
4/28/2008,65677.74,2115.12,2941.55,29634.16,18094.55,33361.05,1800.79,14102.48,25666.29,12654.36,1370.18,1855.48,5495.2,6591.31,4865.23
4/29/2008,63825.74,2120.71,2946,29981.08,18309.76,32713.11,1799.34,13943.26,25914.15,12605.83,1367.53,1848.8,5689.1,6513.99,4790.66
4/30/2008,67868.46,2121.31,2938.76,30057.26,18065.51,32788.54,1824.68,13655.34,25755.35,12626.03,1369.31,1855.19,5660.4,6448.08,4742.66
5/2/2008,69366.39,2161.54,2947.46,29987.05,18034.44,32636.22,1823.17,13743.36,26241.02,12609.42,1370.4,1865.87,5717.5,6524.57,4675.91
5/5/2008,70174.88,2161.76,2966.38,30089.9,17792.45,32706.49,1811.51,13953.73,26183.95,12612.43,1372.54,1860.83,5692.9,6599.37,4756.42
5/6/2008,70195.27,2186.47,2996.76,30912.99,17666.19,32528.3,1825.47,14118.55,26262.13,12576.44,1365.54,1846.14,5702.1,6500.56,4678.05
5/7/2008,69017.66,2201.62,3027.91,31787.68,17515.98,32140.16,1848.27,14251.74,25610.21,12527.26,1354.49,1826.19,5852.6,6451.9,4618.96
5/8/2008,69722.25,2147,3034.16,31467.87,17582.43,32104.73,1859.06,14219.48,25449.79,12581.98,1360.55,1852.97,5915.9,6182.3,4566.99
5/9/2008,69645.7,2140.42,3064.49,31689.61,17628.45,32136.23,1854.01,14269.61,25063.17,12325.42,1332.83,1798.72,5891.3,6393.39,4627.69
5/12/2008,70415.82,2129.47,3089.36,31545.37,17538.77,32092.89,1848,14160.09,25552.77,12302.06,1328.32,1790.93,5947.1,6361.22,4697.1
5/13/2008,70503.25,2101.4,3043.85,31715.44,17470.28,32081.08,1823.7,13926.3,25533.48,12362.47,1334.43,1794.73,6014.8,6319.99,4630.19
5/14/2008,70026.62,2110.19,3017.54,31726.86,17474.79,32275.46,1842.8,13978.46,25513.71,12619.27,1364.71,1846.89,5990.2,6524.71,4592.15
5/15/2008,71492.36,2070,3021.28,31417.83,17566.14,32459.26,1843.75,14012.2,25618.86,12620.49,1365.56,1840.88,5983.9,6489.26,4431.04
5/16/2008,72766.93,2095.53,3019.58,31649.05,17629.5,32291,1885.71,13690.19,25742.23,12849.36,1390.33,1900.28,5965.1,6578.06,4582.59
5/19/2008,73438.83,2107.63,3006.48,31302.57,17567.63,32767.62,1888.88,13893.31,25169.46,12825.02,1388.17,1913.12,5895.5,6559.9,4555.95
5/20/2008,73516.81,2105.57,2967,31192.48,17420.51,33817.46,1885.37,13709.44,25460.29,12720.23,1375.94,1881.65,5831.6,6534.97,4533.72
5/21/2008,72294.8,2127.09,2989.41,31375.95,17355.82,33771.36,1873.15,14124.47,25043.12,12763.22,1379.93,1906.66,5906.9,6720.33,4692
5/23/2008,71451.8,2093.99,2997.83,31910.21,17446.46,33801.34,1847.51,14338.54,24714.07,12848.95,1388.82,1924.58,6046.2,6777.44,4676.68
5/26/2008,71628.74,2101.85,2979.35,31785.99,17429.94,34038.92,1835.42,14440.14,24127.31,12891.86,1397.84,1918.58,5980.4,6741.72,4719.53
5/27/2008,70992.06,2114.44,2957.49,31795.68,17431.76,34327.63,1827.94,14209.17,24282.04,12871.75,1396.37,1923.26,6056.5,6763.39,4695.92
5/28/2008,73153.23,2125.36,2924.43,32095.04,17402.38,34329.37,1800.58,14435.57,24249.51,12831.94,1390.94,1933.6,6053,6821.03,4707.07
5/29/2008,71797.54,2106.69,2922.17,32039.72,17418.02,34331.11,1825.23,14341.12,24383.99,12820.13,1385.59,1917.7,6034.7,6771.98,4866
5/30/2008,72592.5,2088.78,2919.68,31847.98,17365.35,34342.93,1805.64,14489.44,24533.12,13010,1409.34,1980.44,6083.6,6721.36,4911.97
6/2/2008,71897.25,2122.12,2906.72,31746.23,17377.64,34443.16,1841.22,14181.38,24831.36,13058.2,1413.9,1981.87,6050.7,6704.32,4887.87
6/3/2008,70011.92,2137.01,2896.14,31009.02,17329.7,34650.75,1852.02,14021.17,24375.76,12969.54,1407.49,1975.82,6091.4,6603.57,4900.88
6/4/2008,68673.14,2194.11,2909.31,30623.39,17420.27,34650.75,1847.53,14183.48,24123.25,13020.83,1418.26,1990.61,6090.4,6554.49,4944.6
6/5/2008,71209.12,2218.29,2918.57,30270.64,17525,34889.55,1819.39,13888.6,24255.29,12814.35,1392.57,1951.42,6089.4,6585.05,4912.69
6/6/2008,69785.87,2221.13,2963.84,30281.41,17724.27,35338.13,1833.81,13973.73,24402.18,12866.78,1397.68,1966.86,6087.3,6702.84,4874.97
6/9/2008,69281.2,2248.63,2988.12,30551.47,17815.34,35074.1,1832.31,14354.37,23375.52,12745.88,1388.28,1960.29,6087.3,6681.81,4859.42
6/10/2008,67774.94,2235.33,3021.02,30958.89,17776.6,35406.64,1808.96,14348.37,23327.6,12876.31,1403.58,1997.02,6215.5,6843.08,4797.93
6/11/2008,66794.76,2239.38,3025.46,31223.42,17722.97,35315.62,1774.38,14452.82,23023.86,12832.18,1403.04,2000.61,6215.2,6786.55,4766.49
6/12/2008,67319.63,2214.77,3026.91,30762.16,17371.47,35654.13,1781.67,14130.17,22592.3,12898.38,1408.66,1997.3,6261,6728.3,4780.68
6/13/2008,67203.52,2233.41,3053.02,30751.97,17152.04,35901.5,1739.36,13942.08,23029.69,12992.66,1423.57,2031.34,6270.8,6795.03,4855.1
6/16/2008,67284.61,2223.89,3066.78,30674.36,17246.3,36922.09,1747.35,13857.47,23057.99,12986.8,1425.35,2031.27,6204.7,6821.32,4862.14
6/17/2008,68437.5,2205.72,3070.33,30637.36,17084.28,38213.64,1760.82,13849.56,23325.8,13028.16,1426.63,2016.6,6220.6,6896.58,4961.69
6/18/2008,67090.45,2197.82,3096.11,30887.4,17099.33,39031.94,1750.71,13829.92,22797.61,12828.68,1413.4,2000.67,6211.9,6925.33,4910.35
6/19/2008,66590.41,2181.76,3048.85,31336.57,16911.5,38438.41,1774.13,13822.32,22745.6,12601.19,1390.71,1956.8,6216,6885.34,4872.64
6/20/2008,64613.79,2141.25,3044.94,31542.97,17130.79,38095.15,1740.72,13544.36,22714.96,12625.62,1394.35,1964.92,6251.8,6948.82,4944.65
6/23/2008,64640.45,2189.6,3043.23,31486.95,17259.14,37728.72,1731,13481.38,22456.02,12479.63,1375.93,1958.96,6304.3,7043.23,4929.55
6/24/2008,64167.77,2179.72,3048.16,31796.41,17267.97,37286.08,1715.59,13463.2,22635.16,12548.35,1385.35,1995.44,6376.5,7052.08,4978.21
6/25/2008,65853.34,2162.12,3080.14,31526.17,17119.53,37763.93,1710.84,13286.37,22455.67,12594.03,1390.84,2000.07,6191.6,7017.1,5012.75
6/26/2008,63946.92,2109.73,3017.39,31126.07,16985.39,37763.93,1717.79,13265.4,22042.35,12646.22,1398.26,2019.02,6198.1,7076.25,4977.1
6/27/2008,64321.11,2072.08,3018.14,31245.68,16981,37950.15,1717.66,13237.89,22102.01,12638.32,1400.38,2032.57,6181.6,7071.9,4996.54
6/30/2008,65017.58,2056.69,3018.08,31068.7,16900.66,37550.68,1684.45,13360.04,21704.45,12503.82,1385.67,2006.84,6087.3,7003.17,5069.71
7/1/2008,63396.19,2066.44,3000.58,31314.55,16735.71,37797.5,1674.92,13033.1,21242.78,12402.85,1377.65,1996.79,6058.5,7035.95,5063.36
7/2/2008,61106.22,2036,3050.08,31414.21,16650.27,37825.5,1666.46,13052.13,21423.82,12390.48,1377.2,2021.45,6069.6,7060.19,5040.92
7/3/2008,59273.38,2048.11,3067.6,31647.03,16423.56,37680.34,1623.6,13067.21,21913.06,12604.45,1404.05,2055.11,6068.1,7083.24,5075.31
7/4/2008,59365.35,2063.19,3024.38,31837.27,16491.54,37722.34,1606.54,13039.69,21220.81,12209.81,1360.68,1990.39,6053.5,7081.05,5055.58
7/7/2008,59088.2,2066.28,3038.33,31975.47,16602.47,38806.99,1577.94,13010.16,21805.81,12280.32,1361.76,1979.71,6007.6,7156.55,4960.56
7/8/2008,59535.95,2091.55,3050.92,31636.21,16694.68,38580.16,1579.72,12754.56,21821.78,12289.76,1358.44,1972.54,6057.7,7225.94,4976.21
7/10/2008,60252.74,2067.59,3072.18,31492.64,16826.12,38804.19,1533.47,12760.8,22184.55,12083.77,1335.49,1924.33,5970.1,7118.5,4998.67
7/11/2008,60148.26,2091.92,3035.16,31448.11,16728.09,38911.45,1519.38,12887.95,22014.46,12141.58,1339.87,1924.26,5995.3,7040.83,5055.24
7/14/2008,60720.9,2072.48,3047.29,31726.01,16802.38,39144.66,1537.43,12803.7,21174.77,12307.35,1360.03,1966.01,5906.8,7070.33,5057.51
7/15/2008,61015.09,2093.01,3045.98,31149.06,16722.96,39141.86,1567.51,13184.96,21223.5,12269.08,1360.14,1984.76,5877.6,6944.05,5078.04
7/16/2008,62056.47,2107.87,3077.56,30933.44,16558.18,38808.62,1558.62,13312.93,21734.72,12160.3,1350.93,1972.82,5827.3,6953.84,5142.1
7/17/2008,60108.72,2095.12,3042.98,30898.87,16579.44,39070.72,1509.33,13603.31,21874.19,12029.06,1337.81,1951.1,5723.3,6958.66,5054.88
7/18/2008,59988.1,2033.03,3025.1,30446.24,16393.48,39123.92,1507.4,13334.76,22532.9,12063.09,1342.83,1982.69,5790.5,7033.84,5027.55
7/21/2008,60771.79,1998.37,2999.9,30475.44,16336.67,38802.41,1525.56,13353.78,22527.48,11842.69,1317.93,1928.39,5802.8,7055.03,5028.74
7/22/2008,59647.32,2006.44,2952.88,30413.48,16293.97,38094.58,1509.99,13159.45,23134.55,11842.36,1318,1913.31,5794.6,7096.79,4933.77
7/23/2008,59420.86,1955.33,2839.89,30354.18,16170.25,37758.53,1562.92,13367.79,23087.72,11807.43,1314.29,1903.74,5861.9,7008.77,4937.84
7/24/2008,57434.37,1947.78,2758.83,29925.27,15722.15,37780.54,1561.23,13376.81,22740.71,11811.83,1321.97,1933.86,5756.9,7019.13,4906.56
7/25/2008,57199.14,1940.15,2768.52,29618.11,15135.61,37825.61,1591.76,13094.59,22687.21,11453.42,1283.15,1855.39,5708.4,6965.43,4971.11
7/28/2008,56869.02,1906.52,2796.43,29847.85,15040.75,37797.61,1626.14,12933.18,22258,11346.51,1278.38,1855.72,5620.8,6941.83,4975.9
7/29/2008,58042.87,1922.01,2820.51,29533.44,14955.58,37797.61,1597.93,12914.66,22690.6,11350.01,1280,1837.09,5667.2,6803.81,5014.28
7/30/2008,59997.64,1878.83,2823.44,29464.54,14434.17,37629.59,1598.29,13254.89,22731.1,11382.26,1284.91,1862.71,5634.7,6815.63,4935.21
7/31/2008,59505.17,1877.43,2803.82,29291.61,14594.04,37780.1,1567.2,13124.99,22862.6,11215.51,1261.52,1816.15,5666.1,6771.1,4983.71
8/1/2008,57630.35,1893.43,2761.14,29569.44,14825.4,37688.37,1577.7,13168.41,22514.92,11288.54,1262.9,1816.35,5518.2,6650.26,4915.07
8/4/2008,55609.07,1907.11,2770.19,29199.94,14712.23,37100.51,1594.67,13430.91,21949.75,11231.96,1252.31,1826.93,5529.9,6714.52,4907.06
8/5/2008,56470.59,1981.76,2728.11,29295,15006.05,37526.71,1573.77,13303.6,22104.2,11384.21,1273.7,1871.28,5625.9,6765.32,4795.32
8/6/2008,57542.49,1956.77,2778.19,29395.49,14610.54,37523.77,1543.05,13023.05,21885.21,11147.44,1244.69,1819.18,5479.9,6729.88,4799.38
8/7/2008,57017.55,1940.74,2821.86,29221.11,14321.11,37535.53,1535.54,12956.8,21859.34,11229.02,1253.39,1839.57,5426.3,6796.16,4761.08
8/8/2008,56584.4,1901.88,2826.35,28680.83,14198,39337.84,1578.71,13019.41,21640.89,11100.54,1239.49,1810.88,5476.6,6728.91,4660.91
8/11/2008,54720.25,1910.23,2851.56,28465.55,13914.08,38406.94,1564,13165.45,21293.32,11055.19,1228.3,1798.03,5412.8,6721.17,4672.3
8/12/2008,54502.97,1922.73,2907.92,28338.12,13789.97,38380.48,1568.72,12865.05,21392.71,10962.54,1214.91,1798.35,5512.7,6578.44,4682.3
8/13/2008,54573.18,1926.68,2873.28,28383.53,13556.91,39050.53,1581.09,12851.69,21160.58,11239.28,1245.36,1843.87,5440.5,6589.46,4657.74
8/14/2008,55138.35,1949.84,2922.07,28551.25,13479.92,39020.85,1577.12,12752.21,20930.67,11446.66,1260.32,1853.47,5529.6,6536.06,4686.33
8/15/2008,54244.03,1919.82,2893.04,28095.79,13274.93,38979.3,1562.72,12666.04,20484.37,11496.57,1260.68,1823.23,5406.8,6617.84,4618.75
8/18/2008,53326.54,1884.06,2946.26,27877.33,13351.49,38979.3,1572.19,12878.66,20931.26,11467.34,1260,1819.76,5261.6,6459.6,4591.39
8/19/2008,53638.69,1812.75,3011.39,27614.54,13392.11,38976.33,1567.71,12778.71,20392.06,11602.5,1277,1821.62,5300.4,6421.91,4509.27
8/20/2008,55377.15,1809.15,3014.8,27517.11,13765.45,39118.78,1541.41,12752.96,21104.79,11632.38,1282.19,1845.56,5171.9,6418.32,4511.37
8/21/2008,55934.69,1871.66,2994.05,27435.8,13818.87,38982.26,1540.71,12768.25,21056.66,11349.28,1252.54,1816.98,5150.6,6315.94,4473.76
8/22/2008,55850.13,1815.98,2962.32,27968.82,13482.62,38922.91,1512.59,13072.87,21464.72,11370.69,1257.76,1846.55,5286.3,6305.42,4536.29
8/25/2008,54477.25,1776.66,2977.58,28215.86,13266.27,38611.3,1496.91,12834.18,20972.29,11131.08,1234.37,1802.99,5376.4,6353.74,4426.19
8/26/2008,54358.7,1708.95,2984.72,28169.77,13317.9,38317.5,1502.11,12609.47,21261.89,11397.56,1263.2,1845.55,5404.3,6272.21,4397.32
8/27/2008,55519.24,1696.6,2983.82,27988.47,13242.19,38317.5,1490.25,12689.59,20906.31,11583.69,1284.26,1852.8,5364.1,6395.75,4434.85
8/28/2008,56382.22,1742.93,2964.36,27592.24,12715.52,38614.27,1493.92,12557.66,21042.46,11378.02,1267.38,1849.15,5449.9,6304.41,4341.21
8/29/2008,55680.41,1737.94,2926.38,27644.75,12324.68,38545.39,1474.15,12212.23,20585.06,11326.32,1260.31,1826.56,5362.3,6386.46,4296.48
9/1/2008,55162.14,1733.79,2917.35,26878.19,11897.94,38297.58,1474.24,12624.46,20389.48,11284.15,1249.01,1804.84,5352.6,6305,4343.99
9/2/2008,54404.41,1727.78,2884.84,27084.77,12096.13,38277.1,1414.43,12400.65,19933.28,11615.77,1284.88,1869.76,5312.6,6153.3,4266
9/3/2008,53527.01,1740.26,2894.51,26732.84,11899.64,38280.07,1407.14,12346.63,20794.27,11656.07,1289.19,1895.21,5319.2,6200.25,4342.59
9/4/2008,51408.54,1746.12,2872.05,27318.64,11716.15,38418.22,1426.89,12102.5,20491.11,11431.43,1266.07,1880.09,5420.7,6081.7,4275.61
9/5/2008,51939.6,1760.98,2817.46,27474.04,11829.64,37920.63,1426.43,12214.76,19999.78,11734.32,1296.32,1926.23,5411.9,6155.37,4339.66
9/8/2008,50717.97,1744.74,2824.68,27501.02,12020.91,37846.43,1404.38,11609.72,19388.72,11782.35,1305.32,1941.23,5354.7,6271.27,4231.56
9/9/2008,48435.3,1760.17,2839.65,26959.18,12278.04,37846.43,1476.65,11749.79,19352.9,11642.47,1289.59,1941.07,5320.2,6382.65,4100.64
9/10/2008,49633.16,1779.74,2892.38,26487.76,12653.71,37613.15,1454.5,11489.3,18300.61,11532.96,1285.83,1942.02,5454.5,6424.84,4142.53
9/11/2008,51270.4,1777.05,2886.68,26990.19,12500.39,37717.02,1464.98,11920.86,17637.19,11615.93,1292.93,1964.38,5486.1,6442.79,4061.15
9/12/2008,52392.86,1777.14,2894.24,27342.39,12652.04,37642.83,1443.24,12090.59,17632.46,11659.9,1298.2,1957.56,5477.5,6536.09,4112.45
9/15/2008,48416.33,1778.81,2897.83,26986.98,12912.69,37699.22,1477.92,12115.03,19327.73,11479.39,1278.6,1932.7,5489.2,6440.7,4225.99
9/16/2008,49228.92,1757.94,2896.47,27132.79,13376.43,37494.44,1387.75,12006.53,19632.2,11348.55,1266.69,1908.68,5541.8,6436.71,4299.36
9/17/2008,45908.51,1758.13,2895.21,26943.69,13268.28,37674.09,1425.26,11893.16,18872.85,11417.43,1274.54,1913.02,5534.5,6351.15,4327.14
9/18/2008,48422.75,1694.6,2872.83,26636.55,13287.42,37377.32,1392.42,11743.61,18961.99,11430.21,1277.72,1906.74,5448.6,6398.8,4327.26
9/19/2008,53055.38,1678.74,2868.64,26877.07,13305.13,37047.15,1455.78,11259.86,18934.43,11628.06,1292.2,1931.47,5497.4,6460.12,4408.74
9/22/2008,51540.58,1668.21,2843.94,27247.45,13301.74,36750.38,1460.34,11368.26,18682.09,11386.25,1266.84,1889.72,5454.8,6479.56,4347.99
9/23/2008,49593.17,1595.07,2795.08,27340.83,13234.77,36944.98,1481.37,11154.76,17880.68,11412.87,1271.51,1886.32,5450.2,6396.46,4377.18
9/24/2008,49842.99,1604.84,2771.25,26777.48,12952.25,36989.31,1495.98,10938.14,18016.21,11502.51,1281.66,1900.3,5320.4,6349.81,4324.45
9/25/2008,51828.46,1613.24,2779.7,26732.11,12653.84,36407.25,1501.63,10473.09,18211.11,11715.18,1300.68,1915.12,5371.8,6518.7,4320.49
9/26/2008,50782.99,1647.65,2734.04,26865.04,12477.28,36297.93,1476.33,10155.9,17682.4,11543.55,1282.83,1872.54,5370.2,6561.39,4400.55
9/29/2008,46028.06,1562.14,2757.17,26534.97,12144.39,36365.92,1456.36,9203.32,16803.76,11516.92,1277.58,1850.14,5505.6,6543.49,4392.36
9/30/2008,49541.27,1571.78,2767.61,26875.45,12078.5,36365.92,1448.06,9157.49,15431.73,11532.88,1274.98,1833.09,5470.7,6561.65,4314.34
10/1/2008,49798.65,1491.98,2827.81,26416.62,12062.24,35744.94,1439.67,8276.43,15943.24,11188.23,1236.83,1774.78,5528.1,6609.63,4280.63
10/2/2008,46145.1,1508.07,2808.74,26071.46,12291.6,35996.42,1419.65,9447.57,14796.87,11220.96,1242.31,1768.23,5601.2,6585.87,4386.35
10/3/2008,44517.32,1662.52,2759.85,26131.35,11994.39,35830.05,1358.75,9547.47,16312.16,11510.74,1267.79,1762.95,5636.6,6422.19,4448.33
10/6/2008,42100.79,1690.45,2688.85,26444.12,11593,35904.9,1366.1,8458.45,16832.88,11230.73,1224.51,1721.55,5602.8,6442.21,4457.43
10/7/2008,40139.85,1656.6,2743.44,26290.99,11177.07,35616.86,1286.69,8693.82,15998.3,11268.92,1232.04,1738.07,5620.7,6446.02,4491.85
10/8/2008,38593.54,1655.81,2740.44,26424.7,10884.43,35227.66,1294.89,9005.59,15230.52,11433.71,1249.05,1773.65,5499.7,6432.88,4538.49
10/9/2008,37080.3,1707.98,2754.53,26522.76,11841.43,35227.66,1241.47,9306.25,14554.21,11421.99,1251.7,1767.13,5362.1,6282.43,4518.48
10/10/2008,35609.54,1692.4,2800.58,26467.79,11844.44,35227.66,1288.53,8674.69,15323.01,10917.51,1192.7,1705.46,5240.7,6317.8,4402.97
10/13/2008,40829.13,1545.45,2784.23,26151.63,11641.46,34570.04,1367.69,8460.98,15041.17,11059.02,1213.59,1724.08,5446.3,6236.96,4420.91
10/14/2008,41569.03,1598.17,2631.16,25904.18,11580.48,34123.95,1340.28,7649.08,14266.6,10609.66,1156.39,1632.45,5415.6,6342.42,4453.62
10/15/2008,36833.02,1605.68,2753.31,26232.56,11764.88,34570.04,1213.78,7162.9,13760.49,11019.69,1206.51,1697.42,5366.2,6296.95,4448.84
10/16/2008,36441.72,1520.92,2776.51,25629.79,11691.58,34492.2,1180.67,7621.92,12618.38,11388.44,1255.08,1745.06,5318.4,6340.52,4332.79
10/17/2008,36399.09,1512.71,2668.88,25622.91,11118.83,34492.2,1207.63,8211.9,11015.84,11015.69,1207.09,1665.94,5416.7,6321.03,4365.87
10/20/2008,39441.08,1423.35,2607.62,25552.49,11248.42,34345.5,1196.1,9029.76,12596.29,10854.17,1188.22,1648.4,5204.2,6420.54,4304.61
10/21/2008,39043.39,1384.6,2450.5,25588.41,11286.37,34345.5,1134.59,8576.98,12702.07,10825.17,1185.87,1661.33,5025.6,6422.3,4400.45
10/22/2008,35069.73,1354.98,2345.22,24618.15,10787.5,34120.75,1049.71,9114.6,14329.85,11022.06,1209.18,1687.55,4912.4,6421.8,4355.87
10/23/2008,33818.49,1287.33,2238.66,23456.84,10777.9,34850.8,938.75,9521.24,13968.67,11143.13,1213.01,1672.04,4880,6518.47,4368.55
10/24/2008,31481.55,1215.99,2202.46,24577.9,9778.59,35150.14,946.45,8899.14,14344.37,10365.45,1106.39,1496.15,5311.3,6467.49,4373.08
10/27/2008,29435.11,1349.69,2101.1,25701.03,9371.36,35931.76,999.16,8583,14384.34,10850.66,1166.36,1594.63,5236.26,6279.57,4461.49
10/28/2008,33386.65,1185.73,2364.33,25131.91,8549.43,36177.48,968.97,9081.43,14840.16,10831.07,1161.06,1563.8,5136.12,6127.44,4482.6
10/29/2008,34845.21,1185.92,2441.74,24969.17,7625.18,35994.69,1084.72,8809.3,13790.04,10482.85,1114.28,1491.11,5095.57,6263.74,4472.13
10/30/2008,37448.77,1216.02,2431.74,24944.25,8667.77,36155.3,1113.06,8695.51,14243.43,10325.38,1099.23,1470.84,5197.02,6233.41,4539.07
10/31/2008,37256.84,1175.92,2396.24,25645.5,9141.01,35717.79,1129.08,8238.64,14744.63,9955.5,1056.89,1411.28,5088.47,6210.32,4447.13
11/3/2008,38249.44,1046.68,2433.04,25593.77,8358.41,35837.65,1153.35,8462.39,14040.9,9447.11,996.23,1329.98,4818.77,6178.9,4304.01
11/4/2008,40254.8,940.82,2546.3,23955.67,7759.39,34923.9,1181.5,8522.58,13939.09,9258.1,984.94,1330.61,4902.45,6234.89,4196.66
11/5/2008,37785.66,963.7,2541.65,24888.9,7906.32,34923.9,1092.22,8328.41,13221.35,8579.19,909.92,1275.1,4959.59,6064.16,4340.18
11/6/2008,36361.91,890.27,2391.57,25117.32,8149.27,34893.93,1134.49,8273.22,13542.66,8451.19,899.22,1269.8,4870.34,5965.17,4293.34
11/7/2008,36665.11,839.77,2396.22,24027.35,7889.11,34843.84,1152.46,7703.04,13529.53,9387.61,1003.35,1429.54,4980.25,5860.98,4283.66
11/10/2008,36776.27,895.06,2342.9,22989.5,7147.19,34843.84,1128.73,7910.79,12915.89,9310.99,998.01,1364.59,4589.19,5863.42,4249.07
11/11/2008,37261.9,918.45,2347.25,21749.13,6833.65,35393.55,1123.86,8323.93,12815.8,8577.91,907.84,1244.23,4605.22,6189.53,4332.66
11/12/2008,34373.99,973.56,2389.85,20884.74,6378.66,35286.79,1088.44,8213.22,12298.56,8979.26,946.43,1312.97,4366.69,6107.75,4168.97
11/13/2008,35993.33,1010.79,2436.52,20678.97,6038.66,35120.45,1088.26,8373.39,12659.2,8852.22,940.55,1311.72,4313.8,6068.53,4087.4
11/14/2008,35789.1,1057.62,2489.59,20310.2,6054,35252.3,1078.32,8512.27,12457.94,9265.43,985.4,1352.76,3932.06,6052.87,4000.11
11/17/2008,35717.21,1123.11,2559.68,19905.27,6528.47,35227.33,1036.16,8397.22,12878.6,9033.66,955.05,1283.43,4256.9,6173.03,3957.86
11/18/2008,34094.66,1135.79,2627.15,22095.89,6800.75,35528.22,1016.82,7863.69,13369.45,8519.21,896.78,1237.09,4394.21,6063.5,4324.87
11/19/2008,33404.55,1096.6,2596.18,22244.61,7055.04,34567.8,948.69,8004.1,13552.06,8691.25,908.11,1239.16,4079.59,5807.08,4223.51
11/21/2008,31250.6,1085.87,2527.06,21135.42,7797.86,34666.2,1003.73,7924.24,13888.24,8378.95,876.77,1202.27,3861.39,5831.02,4139.82
11/24/2008,34188.83,1066.9,2575.12,20457.93,8475.09,34683.94,970.14,7917.51,14108.84,8175.77,848.92,1169.78,4063.01,5806.33,4114.54
11/25/2008,34812.86,1008.26,2614.46,20312.83,8205.74,34919.02,983.32,8329.05,13405.85,9065.12,940.51,1297.57,4282.67,5660.63,4226.81
